Date,Weight,Fat mass,Comments
4/25/13 7:05,171.4,36.9,
4/18/13 7:03,172,37.1,
4/17/13 6:55,172.3,37.2,
4/16/13 7:22,172.1,37.9,
4/15/13 7:14,172.1,38.3,
4/13/13 7:07,173.5,37.7,
4/12/13 7:43,172.2,37.1,
4/11/13 6:43,172,37.4,
4/10/13 6:46,172.7,35.5,
4/9/13 6:43,173,36.5,
4/8/13 7:47,171,35,
4/5/13 7:40,173.3,38.1,
4/4/13 7:43,172.6,37.1,
4/3/13 7:01,172.8,38.2,
4/2/13 7:32,172.2,37,
4/1/13 7:35,173,37.4,
3/29/13 8:03,172.5,36.4,
3/28/13 6:35,172.1,36.2,
3/26/13 7:41,171.7,36.4,
3/25/13 7:17,172.7,37.2,
3/22/13 7:16,170.9,35.7,
3/21/13 7:10,170.4,36,
3/20/13 6:48,171.7,36.5,
3/19/13 8:09,171.5,37.3,
3/18/13 6:37,171.3,36.9,
3/17/13 9:12,172,37.1,
3/15/13 7:38,170.2,36.4,
3/14/13 6:27,171.2,35.3,
3/13/13 6:50,169.9,35.7,
3/12/13 7:13,172.2,36.1,
3/11/13 6:26,172.4,37.1,
3/10/13 8:55,172.4,36.7,
3/9/13 8:34,172,37.1,
3/8/13 6:55,173.1,37.5,
3/7/13 7:20,173.3,35.9,
3/6/13 6:29,174.3,37.2,
3/5/13 7:33,173.8,36,
3/4/13 7:15,174.7,36.9,
2/28/13 6:56,174.5,36.6,
2/27/13 6:35,174.5,37.4,
2/26/13 7:14,174.8,38.2,
2/25/13 6:47,174.9,38.1,
2/24/13 9:45,175.4,38.7,
2/23/13 9:06,173.5,38.2,
2/22/13 6:50,174.2,38.9,
2/21/13 7:07,175.7,38,
2/18/13 7:18,172.1,37.3,
2/17/13 8:35,172.2,35.2,
2/16/13 7:25,172.8,36.1,
2/15/13 6:37,171.8,38.7,
2/14/13 7:16,172,37.8,
2/13/13 7:09,171.7,37.5,
2/12/13 6:56,172,36.8,
2/11/13 6:32,173.6,36.2,
2/7/13 7:28,172.1,36.9,
2/6/13 7:21,173.7,37.3,
2/5/13 6:32,173.4,37.7,
1/31/13 6:47,172.1,25.6,
1/30/13 7:01,172.3,37.5,
1/29/13 6:36,172.5,37.1,
1/28/13 6:37,173.3,37.1,
1/26/13 8:36,172.7,41.4,
1/25/13 7:13,172.4,38.4,
1/24/13 7:26,173.1,38.1,
1/21/13 6:34,173.2,37.9,
1/20/13 8:34,173,37.9,
1/18/13 7:42,172.8,38.2,
1/15/13 7:11,172.7,38.2,
1/14/13 6:57,172.7,38.5,
1/10/13 6:58,171.5,37.9,
1/9/13 7:17,171.5,37.6,
1/8/13 7:04,171,38.2,
1/7/13 6:29,171.7,36.8,
12/21/12 7:27,170.9,36,
12/20/12 7:39,171.3,36.6,
12/18/12 6:53,171.7,36.4,
12/17/12 7:09,172.8,37.2,
12/16/12 8:42,171.4,35.7,
12/10/12 7:21,169.9,35.9,
12/6/12 7:26,170.3,36.4,
12/5/12 6:50,171.4,36.7,
12/3/12 7:28,170.4,35.8,
11/30/12 7:31,170.4,35.5,
11/29/12 7:10,168.4,35.1,
11/28/12 7:03,169.3,36.6,
11/27/12 6:31,169.9,35.8,
11/26/12 7:19,169.5,34.9,
11/24/12 8:25,169.3,34.2,
11/21/12 7:08,170,34.9,
11/19/12 6:41,167.2,33.9,
11/15/12 7:50,167.8,32.9,
11/14/12 6:51,167.9,34.6,
11/13/12 7:25,168,33.4,
11/12/12 6:57,167.3,34.9,
10/26/12 6:53,168.5,34.2,
10/25/12 6:20,168.5,33.6,
10/24/12 6:30,167.8,33.2,
10/23/12 6:38,167.7,34.7,
10/22/12 6:19,168.8,34.8,
10/21/12 7:34,168.9,36.2,
10/20/12 10:01,167.7,35,
10/19/12 6:55,168.9,35.1,
10/17/12 7:01,167.8,34.7,
10/16/12 6:58,167.5,34.1,
10/15/12 6:42,168.9,34.5,
10/12/12 6:16,167.4,34.7,
10/11/12 7:23,167.4,33.4,
10/10/12 7:16,167.9,34.2,
10/9/12 6:46,166.3,33.8,
10/8/12 6:48,167.9,34.7,
10/7/12 9:15,167.7,34.4,
10/5/12 7:03,167.2,34.1,
10/4/12 6:47,167,33.9,
10/3/12 6:34,167.9,34.4,
10/2/12 6:40,167.3,33,
10/1/12 6:35,167.5,34.2,
9/30/12 8:42,168,34.7,
9/29/12 7:33,167.3,34.8,
9/28/12 7:17,167.2,35,
9/27/12 6:55,167.7,34.7,
9/26/12 6:34,169.4,35.3,
9/25/12 7:08,167.4,33.7,
9/24/12 7:22,168.7,34.6,
9/23/12 8:42,167.2,33.1,
9/22/12 7:18,166.7,34.3,
9/21/12 6:37,166,34,
9/20/12 7:00,165.9,33.6,
9/19/12 6:55,167.4,32.7,
9/18/12 7:31,167.7,33,
9/17/12 6:45,167.5,34,
9/16/12 8:57,168.1,34.7,
9/15/12 7:37,168.1,34.3,
9/14/12 7:19,167.2,33.6,
9/13/12 6:37,167.1,34,
9/12/12 6:15,167.5,34,
9/11/12 6:58,167,34.3,
9/10/12 6:26,167.7,32.6,
9/9/12 5:48,167.9,34,
9/8/12 8:02,167.1,34.2,
9/7/12 7:06,166.3,33.9,
9/6/12 6:48,167.7,34.4,
9/5/12 6:39,168.2,34.7,
9/4/12 7:06,168.3,33.6,
9/4/12 7:06,168.2,,
9/3/12 8:32,167.7,33.6,
9/2/12 7:18,167.4,32.9,
9/1/12 6:56,168.1,33.2,
8/31/12 6:33,169.2,34.7,
8/30/12 7:37,168.7,35.4,
8/29/12 23:37,167.8,,
8/29/12 7:25,167.8,,
8/28/12 6:24,168.8,34.5,
8/26/12 8:53,167.5,32.8,
8/25/12 6:50,167.8,33.2,
8/24/12 6:51,166.7,33.2,
8/23/12 7:23,167.4,34.3,
8/22/12 6:51,168.3,34.3,
8/21/12 6:14,168.2,34.1,
8/20/12 7:03,169,33.8,
8/19/12 6:41,170,34.7,
8/18/12 9:21,169.3,35.7,
8/17/12 7:19,168.4,33,
8/17/12 6:32,169.1,35.7,
8/16/12 7:15,167.8,34.5,
8/15/12 7:26,166.1,34.2,
8/14/12 7:10,168.2,34.1,
8/13/12 6:51,167.8,33.2,
8/12/12 6:59,167.9,33.9,
8/11/12 10:20,169.4,33.3,
8/10/12 7:36,168.7,32.2,
8/9/12 6:36,167.1,34.8,
8/9/12 6:35,167,34.7,
8/8/12 7:27,168.3,34.6,
8/7/12 7:40,168.2,35.5,
8/6/12 7:39,169.4,33.9,
8/5/12 7:27,170.4,35.7,
8/3/12 7:36,169.8,33.6,
8/2/12 23:57,171.1,,
7/14/12 4:59,168.2,34.1,
7/13/12 6:52,168.3,33.8,
7/11/12 7:13,169.1,34,
7/10/12 7:01,168.5,33.9,
7/9/12 6:31,168.5,34,
7/8/12 8:16,167.7,34.3,
7/7/12 7:05,168.3,34.1,
7/6/12 7:06,169.2,35.1,
7/5/12 7:14,170.2,33.5,
7/4/12 9:26,168.4,33.6,
7/3/12 6:36,169.1,35.2,
7/2/12 7:26,168.8,33.4,
7/1/12 6:42,168.7,33.8,
6/30/12 7:27,169.4,34.5,
6/29/12 7:28,169.2,31.9,
6/29/12 6:40,170.1,34.1,
6/28/12 7:24,169.2,34.3,
6/27/12 7:25,168,33.4,
6/26/12 6:31,168.8,33.6,
6/25/12 6:34,170.6,34,
6/24/12 8:38,169.1,34.4,
6/23/12 7:25,169.4,34,
6/23/12 0:03,171.6,33.5,
6/22/12 6:50,170,33.8,
6/21/12 6:45,170.3,34.9,
6/20/12 6:46,169.3,34,
6/19/12 6:26,169.9,34.3,
6/18/12 6:41,172.6,34.4,
6/17/12 9:19,172.1,36.2,
6/16/12 7:25,169.8,34.9,
6/15/12 6:31,170.2,34.8,
6/14/12 7:20,171.2,35.8,
6/11/12 6:56,171.2,35.5,
6/10/12 7:58,171,35.5,
6/9/12 6:56,170.9,34.8,
6/8/12 6:19,169.2,35.6,
6/7/12 6:58,168.9,34.9,
6/6/12 7:06,168.2,34.9,
6/5/12 6:30,169,34.9,
6/4/12 7:14,170,35.4,
6/3/12 8:12,170,35.4,
6/2/12 8:34,170.3,35.1,
6/1/12 6:58,169.8,35.9,
5/31/12 7:09,170,35.8,
5/30/12 7:00,170.5,35.6,
5/29/12 6:48,171.3,35.8,
5/25/12 7:00,170.1,36.2,
5/24/12 6:55,169.9,34.4,
5/23/12 7:22,170.4,34.5,
5/22/12 7:07,169.8,35.2,
5/21/12 6:50,170.4,35,
5/20/12 7:30,169.9,35.5,
5/18/12 7:02,169.2,36.3,
5/17/12 7:04,170.5,36,
5/16/12 7:15,170.2,35.4,
5/15/12 6:53,170.1,35.5,
5/14/12 6:51,169.5,35.6,
5/12/12 8:07,169.3,35.8,
5/11/12 6:52,170.4,36.1,
5/10/12 7:12,168.4,34.4,
5/9/12 6:51,169.6,35.8,
5/8/12 7:18,170,35.9,
5/7/12 7:10,170.4,34.7,
5/4/12 6:48,169.1,35.1,
5/3/12 7:07,168.8,35.2,
5/2/12 6:48,169.3,34.7,
5/1/12 7:39,169.8,35.5,
4/30/12 7:00,170.1,34.9,
4/27/12 6:53,168.4,35.1,
4/26/12 7:15,169.2,35.4,
4/25/12 7:04,170.2,35.8,
4/24/12 7:36,169.4,35.8,
4/23/12 6:53,171,35.6,
4/22/12 9:11,170.2,35.4,
4/21/12 8:23,169.3,34.9,
4/20/12 6:54,170.6,36.2,
4/19/12 7:14,170.3,36.3,
4/18/12 6:54,169.6,35.8,
4/17/12 6:56,172,36,
4/13/12 7:07,170.6,35.4,
4/12/12 6:41,170.3,37,
4/11/12 6:59,171.1,36.4,
4/10/12 6:40,171.2,35.5,
4/9/12 7:23,172,36.1,
4/5/12 9:25,171,36.2,
4/4/12 8:51,170.4,36.1,
4/3/12 7:09,170.5,35.6,
4/2/12 6:50,171.7,35.3,
4/1/12 8:24,171.4,35.1,
3/30/12 7:09,170,35.8,
3/29/12 6:39,169.6,34,
3/28/12 7:17,169.1,35.9,
3/27/12 7:18,170,35.8,
3/26/12 7:03,170.9,36.6,
3/24/12 7:58,171.5,35.7,
3/23/12 7:12,171.2,36,
3/22/12 7:21,171,35.8,
3/21/12 7:16,170.9,36.1,
3/20/12 7:02,172.3,35.2,
3/19/12 7:00,171.5,35.6,
3/15/12 7:03,170.2,35.8,
3/14/12 7:34,170.2,34,
3/10/12 5:32,170.6,35.4,
3/9/12 6:54,171.1,34.6,
3/8/12 6:49,170,34.3,
3/7/12 7:36,169.1,35.9,
3/6/12 7:13,169.5,35.8,
3/5/12 6:27,171.1,35.5,
3/3/12 9:21,169.8,35.5,
3/2/12 6:42,169.6,36,
3/1/12 6:59,169.8,36.4,
2/29/12 4:51,171.4,36.2,
2/28/12 6:52,169.9,36.2,
2/27/12 7:05,171,35.8,
2/26/12 8:01,171.3,35.2,
2/23/12 7:08,170,35.6,
2/23/12 7:08,169.9,35.6,
2/22/12 6:04,170.1,34.7,
2/21/12 6:42,170.1,35.9,
2/20/12 7:05,171.1,36.1,
2/19/12 8:28,171.4,35.8,
2/18/12 16:50,171.1,34.9,
2/18/12 6:49,169.2,35.1,
2/17/12 6:53,169.9,35.3,
2/16/12 6:52,169.5,35,
2/15/12 7:09,169,35.3,
2/14/12 7:23,169.4,35.8,
2/14/12 7:21,170.1,35.9,
2/13/12 6:30,170,35.8,
2/12/12 8:02,170.5,36.5,
2/11/12 9:01,169.5,35,
2/10/12 6:13,169.8,33.9,
2/9/12 7:04,169.5,36,
2/8/12 6:00,170.9,34.5,
2/7/12 6:54,170.2,35.3,
2/6/12 7:12,171.1,37.4,
2/5/12 8:02,170.2,36,
2/4/12 8:02,170.1,36.3,
2/3/12 6:21,170.2,35,
2/2/12 6:37,169.8,34.8,
2/1/12 6:36,169.4,36.4,
1/31/12 7:05,169.6,35.5,
1/30/12 7:22,171.2,37,
1/28/12 9:50,172.1,36.6,
1/27/12 7:05,171.3,36.6,
1/26/12 7:05,170.1,36.5,
1/25/12 7:05,168.8,35.7,
1/24/12 7:15,168.8,34.9,
1/23/12 7:17,171.3,35.3,
1/22/12 7:22,170.3,36.8,
1/21/12 8:18,170.7,36.9,
1/20/12 7:17,170.1,37,
1/19/12 7:09,170,37.3,
1/18/12 7:05,169.8,36.9,
1/17/12 7:32,170.6,36.9,
1/16/12 7:00,171.8,36.5,
1/15/12 7:39,173.5,38.5,detox starts here
1/14/12 7:40,172.4,38.8,
1/13/12 7:21,173.4,37.7,
1/12/12 7:16,173.6,37.5,
1/11/12 7:09,173.9,38.3,
1/10/12 7:09,174.1,36.7,
1/9/12 7:08,173.1,38.4,
1/8/12 8:43,174.6,37.7,
1/7/12 10:00,173.4,36.6,
1/6/12 7:03,173.9,37.7,
1/5/12 19:56,174.7,39.2,
1/5/12 7:02,173.8,38.2,
1/4/12 6:29,174.7,37.9,
1/3/12 6:34,174.5,39.1,
1/2/12 8:03,174.7,39.1,
12/31/11 10:37,174.5,35.4,
12/30/11 7:40,173.2,37.1,
12/29/11 8:12,172.8,37.2,
12/28/11 7:14,174.2,38.7,
12/26/11 8:22,173.2,36.2,
12/24/11 7:34,172,36.7,
12/23/11 7:34,173,36.5,
12/22/11 7:15,172,37.2,
12/21/11 7:30,172.2,37.1,
12/21/11 0:00,173.7,36.1,
12/20/11 7:17,172.1,38.3,
12/19/11 7:24,171.4,37.6,
12/18/11 7:59,172.1,36.7,
12/17/11 21:44,173.6,36,
12/17/11 9:00,171.4,37.7,
12/16/11 7:42,172.8,35.9,
12/16/11 7:41,172.6,36.1,
12/15/11 7:20,172.5,38.8,
12/14/11 7:09,170.2,37.3,
12/13/11 7:08,170.3,37.7,
12/12/11 7:13,170.5,38.1,
12/11/11 21:05,171.5,36.6,
12/11/11 8:49,172.1,36.4,
12/11/11 0:25,173.8,34.4,
12/10/11 21:36,173.8,36.2,
12/10/11 8:00,171.8,,
12/10/11 8:00,171.8,,
12/10/11 8:00,171.8,,
12/10/11 8:00,171.8,,
12/10/11 8:00,171.8,,
12/10/11 7:57,172,32.9,
12/9/11 8:00,171.2,,
12/9/11 8:00,171.2,,
12/9/11 8:00,171.2,,
12/9/11 8:00,171.2,,
12/9/11 8:00,171.2,,
12/9/11 7:08,171.2,33.1,
12/8/11 23:13,172.7,33.4,
12/8/11 23:12,172.4,33.2,
12/8/11 22:31,172.2,33,
12/8/11 22:23,172,,
12/8/11 8:00,170.8,,
12/8/11 8:00,170.8,,
12/8/11 8:00,170.8,,
12/8/11 8:00,170.8,,
12/8/11 8:00,170.8,,
12/6/11 8:00,171,,
12/6/11 8:00,171,,
12/6/11 8:00,171,,
12/6/11 8:00,171,,
12/6/11 8:00,171,,
12/5/11 8:00,171,,
12/5/11 8:00,171,,
12/5/11 8:00,171,,
12/5/11 8:00,171,,
12/5/11 8:00,171,,
12/4/11 8:00,171,,
12/4/11 8:00,171,,
12/4/11 8:00,171,,
12/4/11 8:00,171,,
12/4/11 8:00,171,,
12/3/11 8:00,172.4,,
12/3/11 8:00,172.4,,
12/3/11 8:00,172.4,,
12/3/11 8:00,172.4,,
12/3/11 8:00,172.4,,
12/2/11 8:00,170.4,,
12/2/11 8:00,170.4,,
12/2/11 8:00,170.4,,
12/2/11 8:00,170.4,,
12/2/11 8:00,170.4,,
12/1/11 8:00,170.6,,
12/1/11 8:00,170.6,,
12/1/11 8:00,170.6,,
12/1/11 8:00,170.6,,
12/1/11 8:00,170.6,,
11/30/11 8:00,171.6,,
11/30/11 8:00,171.6,,
11/30/11 8:00,171.6,,
11/30/11 8:00,171.6,,
11/30/11 8:00,171.6,,
11/29/11 8:00,171.8,,
11/29/11 8:00,171.8,,
11/29/11 8:00,171.8,,
11/29/11 8:00,171.8,,
11/29/11 8:00,171.8,,
11/28/11 8:00,172.6,,
11/28/11 8:00,172.6,,
11/28/11 8:00,172.6,,
11/28/11 8:00,172.6,,
11/28/11 8:00,172.6,,
11/27/11 8:00,173,,
11/27/11 8:00,173,,
11/27/11 8:00,173,,
11/27/11 8:00,173,,
11/27/11 8:00,173,,
11/26/11 8:00,173.8,,
11/26/11 8:00,173.8,,
11/26/11 8:00,173.8,,
11/26/11 8:00,173.8,,
11/26/11 8:00,173.8,,
11/25/11 8:00,172.4,,
11/25/11 8:00,172.4,,
11/25/11 8:00,172.4,,
11/25/11 8:00,172.4,,
11/25/11 8:00,172.4,,
11/24/11 8:00,171.8,,
11/24/11 8:00,171.8,,
11/24/11 8:00,171.8,,
11/24/11 8:00,171.8,,
11/24/11 8:00,171.8,,
11/23/11 8:00,172.4,,
11/23/11 8:00,172.4,,
11/23/11 8:00,172.4,,
11/23/11 8:00,172.4,,
11/23/11 8:00,172.4,,
11/22/11 8:00,173.6,,
11/22/11 8:00,173.6,,
11/22/11 8:00,173.6,,
11/22/11 8:00,173.6,,
11/22/11 8:00,173.6,,
11/21/11 8:00,173.2,,
11/21/11 8:00,173.2,,
11/21/11 8:00,173.2,,
11/21/11 8:00,173.2,,
11/21/11 8:00,173.2,,
11/20/11 8:00,174,,
11/20/11 8:00,174,,
11/20/11 8:00,174,,
11/20/11 8:00,174,,
11/20/11 8:00,174,,
11/19/11 8:00,173.2,,
11/19/11 8:00,173.2,,
11/19/11 8:00,173.2,,
11/19/11 8:00,173.2,,
11/19/11 8:00,173.2,,
11/18/11 8:00,174,,
11/18/11 8:00,174,,
11/18/11 8:00,174,,
11/18/11 8:00,174,,
11/18/11 8:00,174,,
11/17/11 8:00,173.2,,
11/17/11 8:00,173.2,,
11/17/11 8:00,173.2,,
11/17/11 8:00,173.2,,
11/17/11 8:00,173.2,,
11/16/11 8:00,173.8,,
11/16/11 8:00,173.8,,
11/16/11 8:00,173.8,,
11/16/11 8:00,173.8,,
11/16/11 8:00,173.8,,
11/15/11 8:00,174.2,,
11/15/11 8:00,174.2,,
11/15/11 8:00,174.2,,
11/15/11 8:00,174.2,,
11/15/11 8:00,174.2,,
11/14/11 8:00,173.8,,
11/14/11 8:00,173.8,,
11/14/11 8:00,173.8,,
11/14/11 8:00,173.8,,
11/14/11 8:00,173.8,,
11/13/11 8:00,174.8,,
11/13/11 8:00,174.8,,
11/13/11 8:00,174.8,,
11/13/11 8:00,174.8,,
11/13/11 8:00,174.8,,
11/12/11 8:00,175,,
11/12/11 8:00,175,,
11/12/11 8:00,175,,
11/12/11 8:00,175,,
11/12/11 8:00,175,,
11/11/11 8:00,175.8,,
11/11/11 8:00,175.8,,
11/11/11 8:00,175.8,,
11/11/11 8:00,175.8,,
11/11/11 8:00,175.8,,
11/10/11 8:00,175,,
11/10/11 8:00,175,,
11/10/11 8:00,175,,
11/10/11 8:00,175,,
11/10/11 8:00,175,,
